fiscal_year,naics4,category,dollars,actions
2026,3331,eight_a,269332.75,5
2026,3331,wosb,11898698.36,95
2026,3331,edwosb,-78304.97,5
2026,3331,hubzone,3493968.46,122
2026,3331,sdvosb,7421852.24,168
2026,3331,vosb,7663340.68,188
2026,3331,woman_owned,12170095.65,106
2026,3332,all,129652531.72,3384
2026,3332,small_business,68457598.76,2599
2026,3332,sdb,34324588.06,581
2026,3332,eight_a,12820945.43,54
2026,3332,wosb,23306078.83,802
2026,3332,edwosb,16359913.31,114
2026,3332,hubzone,12121659.97,10
2026,3332,sdvosb,824401.20,92
2026,3332,vosb,2636527.73,214
2026,3332,woman_owned,23300968.46,815
2026,3333,all,658478773.82,16984
2026,3333,small_business,256489795.58,13308
2026,3333,sdb,38294791.89,888
2026,3333,eight_a,6694019.54,153
2026,3333,wosb,17671640.72,599
2026,3333,edwosb,2746701.02,76
2026,3333,hubzone,93604.88,79
2026,3333,sdvosb,14720840.51,304
2026,3333,vosb,16021472.79,409
2026,3333,woman_owned,17908117.18,840
2026,3334,all,202721858.65,3383
2026,3334,small_business,109443468.65,2417
2026,3334,sdb,27101551.51,704
2026,3334,eight_a,6356351.84,80
2026,3334,wosb,8293327.08,423
2026,3334,edwosb,18502.05,13
2026,3334,hubzone,1717664.19,105
2026,3334,sdvosb,9997695.50,342
2026,3334,vosb,10782307.62,426
2026,3334,woman_owned,8425014.22,444
2026,3335,all,129651134.95,5641
2026,3335,small_business,78218541.78,5353
2026,3335,sdb,4769613.47,221
2026,3335,eight_a,8418.00,2
2026,3335,wosb,25056407.89,263
2026,3335,edwosb,-948247.04,6
2026,3335,hubzone,1916062.31,24
2026,3335,sdvosb,660936.44,49
2026,3335,vosb,1042269.61,83
2026,3335,woman_owned,25434320.17,374
2026,3336,all,543778255.92,28670
2026,3336,small_business,178513438.27,26107
2026,3336,sdb,30634691.52,1494
2026,3336,eight_a,2294541.89,38
2026,3336,wosb,15149911.89,1268
2026,3336,edwosb,323935.74,19
2026,3336,hubzone,3132356.83,150
2026,3336,sdvosb,9219954.70,581
2026,3336,vosb,13404887.23,830
2026,3336,woman_owned,15813673.32,1427
2026,3339,all,613890025.54,13809
2026,3339,small_business,314785310.54,11503
2026,3339,sdb,83506796.76,3996
2026,3339,eight_a,7611121.97,133
2026,3339,wosb,28521865.09,1305
2026,3339,edwosb,-1360737.06,58
2026,3339,hubzone,19633315.11,216
2026,3339,sdvosb,27574522.48,593
2026,3339,vosb,34092274.04,866
2026,3339,woman_owned,29846796.64,1453
2026,3341,all,1097883652.13,14410
2026,3341,small_business,641229783.07,12132
2026,3341,sdb,97549186.98,6175
2026,3341,eight_a,24915315.19,196
2026,3341,wosb,294979843.58,4272
2026,3341,edwosb,85519416.75,513
2026,3341,hubzone,123621798.15,1287
2026,3341,sdvosb,41777265.31,687
2026,3341,vosb,52124111.83,2087
2026,3341,woman_owned,298585648.97,4496
2026,3342,all,3501680444.61,8870
2026,3342,small_business,714507963.65,4953
2026,3342,sdb,57752929.62,1099
2026,3342,eight_a,31915155.08,197
2026,3342,wosb,18565597.64,705
2026,3342,edwosb,4747640.64,84
2026,3342,hubzone,18184090.67,144
2026,3342,sdvosb,33597413.21,353
2026,3342,vosb,39551001.86,669
2026,3342,woman_owned,32413126.74,805
2026,3343,all,51154572.39,1095
2026,3343,small_business,33592825.19,899
2026,3343,sdb,5706950.33,346
2026,3343,eight_a,1344791.13,84
2026,3343,wosb,2761979.99,182
2026,3343,edwosb,48407.04,29
2026,3343,hubzone,1690627.17,61
2026,3343,sdvosb,3796246.65,83
2026,3343,vosb,4867806.23,191
2026,3343,woman_owned,4321582.09,201
2026,3344,all,1567004855.22,20845
2026,3344,small_business,929324272.53,16169
2026,3344,sdb,109857809.72,4696
2026,3344,eight_a,25612985.46,234
2026,3344,wosb,363031110.92,2942
2026,3344,edwosb,1114910.00,88
2026,3344,hubzone,9418334.68,581
2026,3344,sdvosb,29970573.07,1362
2026,3344,vosb,100628033.40,2135
2026,3344,woman_owned,364791302.89,3274
2026,3345,all,9869268082.94,32563
2026,3345,small_business,928554910.58,16563
2026,3345,sdb,150698849.50,5191
2026,3345,eight_a,51874310.13,189
2026,3345,wosb,63697598.45,3927
2026,3345,edwosb,9410273.57,130
2026,3345,hubzone,14069095.78,2491
2026,3345,sdvosb,112128563.28,1357
2026,3345,vosb,143218751.93,2111
2026,3345,woman_owned,262885928.44,4185
2026,3346,all,9641732.75,331
2026,3346,small_business,2714692.23,172
2026,3346,sdb,1600755.12,105
2026,3346,eight_a,281872.10,6
2026,3346,wosb,886945.92,97
2026,3346,edwosb,413233.33,38
2026,3346,sdvosb,481347.75,14
2026,3346,vosb,481347.75,15
2026,3346,woman_owned,907713.30,99
2026,3351,all,30130688.79,2419
2026,3351,small_business,18802282.90,1374
2026,3351,sdb,4082407.02,302
2026,3351,eight_a,599493.38,28
2026,3351,wosb,5941797.40,435
2026,3351,edwosb,5922.30,14
2026,3351,hubzone,483513.51,86
2026,3351,sdvosb,348314.72,113
2026,3351,vosb,976832.94,170
2026,3351,woman_owned,6052480.44,454
2026,3352,all,3249155.19,449
2026,3352,small_business,2780624.84,399
2026,3352,sdb,708191.41,24
2026,3352,eight_a,54723.06,5
2026,3352,wosb,1402931.07,233
2026,3352,edwosb,718328.97,43
2026,3352,hubzone,91585.63,2
2026,3352,sdvosb,54723.06,5
2026,3352,vosb,522248.46,17
2026,3352,woman_owned,1441157.53,262
2026,3353,all,441714884.19,8058
2026,3353,small_business,162882491.61,6137
2026,3353,sdb,87373222.34,1801
2026,3353,eight_a,2915108.65,112
2026,3353,wosb,95825181.11,1397
2026,3353,edwosb,180989.05,45
2026,3353,hubzone,5671248.90,160
2026,3353,sdvosb,67136772.03,553
2026,3353,vosb,75943238.18,783
2026,3353,woman_owned,96449327.51,1561
2026,3359,all,475266855.29,33753
2026,3359,small_business,205136770.08,14547
2026,3359,sdb,44572023.47,4753
2026,3359,eight_a,10127010.41,137
2026,3359,wosb,47273322.61,3957
2026,3359,edwosb,1410746.54,245
2026,3359,hubzone,7589519.49,595
2026,3359,sdvosb,23826256.09,803
2026,3359,vosb,29448760.75,1643
2026,3359,woman_owned,48421781.73,4177
2026,3361,all,2802558491.96,70142
2026,3361,small_business,958772985.00,23586
2026,3361,sdb,38896189.73,154
2026,3361,eight_a,9650687.40,27
2026,3361,wosb,65924996.55,1300
2026,3361,edwosb,365364.00,10
2026,3361,hubzone,48686545.14,500
2026,3361,sdvosb,470322792.02,15353
2026,3361,vosb,498206297.21,15407
2026,3361,woman_owned,77713073.31,1675
2026,3362,all,501956267.28,3832
2026,3362,small_business,57948816.16,1332
2026,3362,sdb,8604663.82,240
2026,3362,eight_a,92039.39,10
2026,3362,wosb,3931117.42,92
2026,3362,edwosb,13918.00,8
2026,3362,hubzone,1627751.83,29
2026,3362,sdvosb,171598.20,77
2026,3362,vosb,354580.47,123
2026,3362,woman_owned,4305049.53,119
2026,3363,all,377501896.87,10090
2026,3363,small_business,232509095.25,7497
2026,3363,sdb,90085288.01,1678
2026,3363,eight_a,8090361.54,98
2026,3363,wosb,36552579.26,1216
2026,3363,edwosb,15019655.45,80
2026,3363,hubzone,23997498.19,348
2026,3363,sdvosb,11687873.24,518
2026,3363,vosb,14970123.84,747
2026,3363,woman_owned,37330923.05,1371
2026,3364,all,58961756406.75,59473
2026,3364,small_business,2479852002.33,24578
2026,3364,sdb,467845253.77,4403
2026,3364,eight_a,64970703.48,984
2026,3364,wosb,321724846.20,3976
2026,3364,edwosb,8148382.03,572
2026,3364,hubzone,81657389.97,858
2026,3364,sdvosb,176839040.83,1652
2026,3364,vosb,237313264.54,3704
2026,3364,woman_owned,1802102839.51,4203
2026,3365,all,5812469.55,19
2026,3365,small_business,1945186.39,13
2026,3365,sdb,593842.14,3
2026,3365,sdvosb,78446.14,2
2026,3365,vosb,78446.14,4
2026,3366,all,13332937238.61,14692
2026,3366,small_business,1804513400.79,9957
2026,3366,sdb,326770803.26,3787
2026,3366,eight_a,76528622.72,1707
2026,3366,wosb,50692521.44,2063
2026,3366,edwosb,16071513.60,567
2026,3366,hubzone,49684278.47,749
2026,3366,sdvosb,59330655.50,1629
2026,3366,vosb,89591287.92,2059
2026,3366,woman_owned,63068959.39,2250
2026,3369,all,2665531717.96,2018
2026,3369,small_business,112281927.05,1094
2026,3369,sdb,23567110.30,285
2026,3369,eight_a,12952848.13,44
2026,3369,wosb,16837083.18,169
2026,3369,edwosb,5510583.60,13
2026,3369,hubzone,2200401.88,80
2026,3369,sdvosb,6788769.14,90
2026,3369,vosb,6857568.09,112
2026,3369,woman_owned,19843290.26,244
2026,3371,all,71409658.83,1465
2026,3371,small_business,59356238.88,1215
2026,3371,sdb,17331746.69,518
2026,3371,eight_a,9333959.96,95
2026,3371,wosb,10388760.76,193
2026,3371,edwosb,3320823.66,16
2026,3371,hubzone,5402244.30,45
2026,3371,sdvosb,18300725.89,71
2026,3371,vosb,18436159.85,101
2026,3371,woman_owned,11586295.44,235
2026,3372,all,257295338.32,23050
2026,3372,small_business,153221460.51,10439
2026,3372,sdb,53109259.37,4009
2026,3372,eight_a,27770876.59,2685
2026,3372,wosb,13780347.12,766
2026,3372,edwosb,5346532.47,238
2026,3372,hubzone,6948840.31,163
2026,3372,sdvosb,56978314.55,889
2026,3372,vosb,59069753.10,1057
2026,3372,woman_owned,23960361.82,3042
2026,3379,all,8888612.09,171
2026,3379,small_business,3258782.49,97
2026,3379,sdb,193004.89,12
2026,3379,wosb,216967.12,7
2026,3379,edwosb,-381.57,1
2026,3379,sdvosb,203620.98,7
2026,3379,vosb,269736.98,9
2026,3379,woman_owned,216967.12,7
2026,3391,all,1458191527.45,27371
2026,3391,small_business,1000947257.20,15356
2026,3391,sdb,241947472.63,4409
2026,3391,eight_a,3991391.80,84
2026,3391,wosb,253864815.17,1981
2026,3391,edwosb,4873372.34,292
2026,3391,hubzone,239279140.75,495
2026,3391,sdvosb,661718708.40,4949
2026,3391,vosb,678494447.87,5472
2026,3391,woman_owned,257769372.85,2131
2026,3399,all,1345110666.78,103204
2026,3399,small_business,1119649363.31,78058
2026,3399,sdb,65442882.31,21855
2026,3399,eight_a,24817301.34,871
2026,3399,wosb,29227407.47,18164
2026,3399,edwosb,1448823.46,253
2026,3399,hubzone,27437581.86,1518
2026,3399,sdvosb,24504276.96,1065
2026,3399,vosb,28062342.11,2312
2026,3399,woman_owned,30893981.69,20290
2026,4227,all,2961.96,3
2026,4227,hubzone,2961.96,3
2026,4231,all,29130526.40,302
2026,4231,small_business,24883592.86,182
2026,4231,sdb,14332120.40,123
2026,4231,wosb,136038.47,6
2026,4231,hubzone,18577.04,3
2026,4231,sdvosb,31195.84,2
2026,4231,vosb,43318.84,3
2026,4231,woman_owned,266087.35,12
2026,4232,all,358256.46,32
2026,4232,small_business,76314.63,9
2026,4232,sdb,136386.75,6
2026,4232,eight_a,61788.23,1
2026,4232,wosb,106406.88,5
2026,4232,sdvosb,0.00,1
2026,4232,vosb,0.00,1
2026,4232,woman_owned,106406.88,5
2026,4233,all,15220017.78,599
2026,4233,small_business,515607.51,27
2026,4233,sdb,128465.75,10
2026,4233,wosb,230725.14,2
2026,4233,sdvosb,14450.00,3
2026,4233,vosb,22050.00,4
2026,4233,woman_owned,233183.79,3
2026,4234,all,1690041697.23,320209
2026,4234,small_business,306198246.56,62339
2026,4234,sdb,58833269.43,20776
2026,4234,eight_a,2852716.01,226
2026,4234,wosb,20297650.61,13711
2026,4234,edwosb,661463.64,23
2026,4234,hubzone,3545183.13,1517
2026,4234,sdvosb,154304171.31,19152
2026,4234,vosb,155988710.36,19480
2026,4234,woman_owned,20451342.97,13723
2026,4235,all,47658.75,3
2026,4235,small_business,16671.09,1
2026,4236,all,87520710.66,8978
2026,4236,small_business,85078279.81,8828
2026,4236,sdb,34550108.14,3563
2026,4236,eight_a,32902127.43,3519
2026,4236,wosb,5226950.56,202
2026,4236,edwosb,0.00,2
2026,4236,hubzone,88882.66,6
2026,4236,sdvosb,504986.41,15
2026,4236,vosb,558716.44,17
2026,4236,woman_owned,6012483.23,215
2026,4237,all,39019078.90,53784
2026,4237,small_business,37503388.73,53656
2026,4237,sdb,425866.51,21
2026,4237,eight_a,23947.06,1
2026,4237,wosb,630600.91,381
2026,4237,sdvosb,72036.48,15
2026,4237,vosb,133111.48,19
2026,4237,woman_owned,977918.50,393
2026,4238,all,1653749952.48,116390
2026,4238,small_business,1608820259.72,17618
2026,4238,sdb,1913895.42,102
2026,4238,eight_a,1164198.66,66
2026,4238,wosb,70669.58,27
2026,4238,edwosb,15416.62,5
2026,4238,hubzone,6881.28,3
2026,4238,sdvosb,940249.78,285
2026,4238,vosb,1376786.25,288
2026,4238,woman_owned,1158926.88,102
2026,4239,all,10929451.05,1452
2026,4239,small_business,2554987.22,103
2026,4239,sdb,95300.00,8
2026,4239,eight_a,0.00,1
2026,4239,wosb,914684.81,15
2026,4239,edwosb,771116.84,10
2026,4239,hubzone,-50.00,1
2026,4239,sdvosb,60042.60,5
2026,4239,vosb,60042.60,5
2026,4239,woman_owned,914684.81,21
2026,4241,all,5402654.25,6177
2026,4241,small_business,4438810.84,6096
2026,4241,sdb,199252.91,77
2026,4241,eight_a,134340.30,17
2026,4241,wosb,8331.42,44
2026,4241,edwosb,-832.69,9
2026,4241,sdvosb,7011.07,33
2026,4241,vosb,79196.07,39
2026,4241,woman_owned,11579.28,78
2026,4242,all,1332254755.72,192412
2026,4242,small_business,104507065.86,11267
2026,4242,sdb,999980.89,106
2026,4242,eight_a,840.00,10
2026,4242,wosb,104140941.38,11144
2026,4242,edwosb,0.00,1
2026,4242,sdvosb,24847.92,27
2026,4242,vosb,24847.92,27
2026,4242,woman_owned,104175593.38,11145
2026,4243,all,93994904.88,116
2026,4243,small_business,-897877.43,16
2026,4243,sdb,-803746.93,7
2026,4243,wosb,28618.92,3
2026,4243,edwosb,30000.00,2
2026,4243,vosb,18207.60,1
2026,4243,woman_owned,28618.92,3
2026,4244,all,13226310.03,594
2026,4244,small_business,5864331.13,304
2026,4244,sdb,2922521.81,143
2026,4244,wosb,1176080.98,55
2026,4244,edwosb,89285.44,7
2026,4244,hubzone,498925.44,25
2026,4244,sdvosb,545340.54,19
2026,4244,vosb,546736.55,22
2026,4244,woman_owned,1262854.13,61
2026,4245,all,22536.33,1
2026,4245,small_business,22536.33,1
2026,4245,sdb,22536.33,1
2026,4246,all,695644.51,46
2026,4246,small_business,501642.24,27
2026,4246,sdb,14454.28,1
2026,4246,wosb,14454.28,4
2026,4246,vosb,92.90,1
2026,4246,woman_owned,14454.28,4
2026,4247,all,60573745.42,186
2026,4247,small_business,722614.61,53
2026,4247,sdb,264914.13,20
2026,4247,eight_a,70000.00,2
2026,4247,wosb,191218.86,9
2026,4247,hubzone,91329.42,2
2026,4247,sdvosb,74551.50,4
2026,4247,vosb,74509.63,7
2026,4247,woman_owned,191218.86,9
2026,4249,all,1637637.83,138
2026,4249,small_business,550886.35,52
2026,4249,sdb,196507.56,22
2026,4249,eight_a,500.00,1
2026,4249,wosb,381408.10,22
2026,4249,sdvosb,54966.28,3
2026,4249,vosb,54966.28,3
2026,4249,woman_owned,417474.60,24
2026,4251,all,58331514.87,381
2026,4251,small_business,-6950185.06,231
2026,4251,sdb,-4823477.12,66
2026,4251,eight_a,174096.32,6
2026,4251,wosb,-96353.76,29
2026,4251,edwosb,174096.32,6
2026,4251,hubzone,77968.84,3
2026,4251,sdvosb,-646064.54,5
2026,4251,vosb,-1337309.89,12
2026,4251,woman_owned,-55893.76,33
2026,4411,all,15975838.71,201
2026,4411,small_business,15531488.71,180
2026,4411,sdb,-1171073.57,7
2026,4411,sdvosb,263599.98,3
2026,4411,vosb,263599.98,3
2026,4411,woman_owned,-1323757.55,6
2026,4412,all,4984371.08,135
2026,4412,small_business,3448930.82,91
2026,4412,sdb,543948.59,13
2026,4412,wosb,-0.83,3
2026,4412,hubzone,0.00,1
2026,4412,sdvosb,62136.00,2
2026,4412,vosb,318905.00,21
2026,4412,woman_owned,20114.28,4
2026,4413,all,90165.01,42
2026,4413,small_business,128470.14,9
2026,4413,sdb,147645.10,4
2026,4413,wosb,1450.00,2
2026,4413,sdvosb,91444.00,1
2026,4413,vosb,91444.00,1
2026,4413,woman_owned,1450.00,2
2026,4422,all,238159.98,7
2026,4431,all,92971086.28,469
2026,4431,small_business,39065924.53,270
2026,4431,sdb,221872.73,26
2026,4431,eight_a,215056.12,14
2026,4431,hubzone,989965.10,21
2026,4431,woman_owned,205014.34,26
2026,4441,all,267574133.68,147516
2026,4441,small_business,3837456.98,2341
2026,4441,sdb,983471.45,178
2026,4441,eight_a,21283.92,7
2026,4441,wosb,49406.68,75
2026,4441,edwosb,-30634.56,7
2026,4441,hubzone,10984.21,8
2026,4441,sdvosb,76694.15,40
2026,4441,vosb,219753.12,153
2026,4441,woman_owned,185328.39,129
2026,4442,all,646209.96,8
2026,4442,small_business,646209.96,5
2026,4442,sdb,65000.00,3
2026,4442,eight_a,65000.00,3
2026,4442,sdvosb,65000.00,3
2026,4442,vosb,65000.00,3
2026,4451,all,316072.96,2
2026,4451,sdvosb,312412.80,1
2026,4451,vosb,312412.80,1
2026,4452,all,-165145.75,8
2026,4452,small_business,-178759.75,5
2026,4452,sdb,15309.34,1
2026,4452,wosb,13614.00,1
2026,4452,woman_owned,13614.00,1
2026,4461,all,-2149254.22,52
2026,4461,small_business,-1179716.78,39
2026,4461,sdb,-1013225.92,9
2026,4461,sdvosb,-1271814.61,29
2026,4461,vosb,-1271814.61,29
2026,4471,all,0.00,1
2026,4481,all,216459.72,12
2026,4481,small_business,0.00,3
2026,4481,sdb,-6000.00,3
2026,4481,wosb,214435.76,2
2026,4481,woman_owned,214435.76,2
2026,4482,all,-2500.00,4
2026,4491,all,1107063.79,54
2026,4491,small_business,733533.89,10
2026,4491,sdb,25760.00,3
2026,4491,eight_a,25760.00,1
2026,4491,wosb,0.00,1
2026,4491,sdvosb,168774.39,3
2026,4491,vosb,168774.39,3
2026,4491,woman_owned,0.00,1
2026,4492,all,316945.87,41
2026,4492,small_business,125761.83,23
2026,4492,sdb,151961.37,16
2026,4492,wosb,145506.07,13
2026,4492,edwosb,28103.00,3
2026,4492,hubzone,14068.98,2
2026,4492,vosb,40786.53,3
2026,4492,woman_owned,145506.07,13
2026,4511,all,0.00,11
2026,4511,small_business,0.00,11
2026,4512,all,5960.50,1
2026,4512,small_business,5960.50,1
2026,4523,all,33600.00,1
2026,4532,all,43926226.77,71729
2026,4532,small_business,122752.13,23
2026,4532,sdb,119820.00,4
2026,4532,wosb,12.58,4
2026,4532,sdvosb,2958.77,15
2026,4532,vosb,2958.77,15
2026,4532,woman_owned,12.58,4
2026,4533,all,0.00,1
2026,4533,small_business,0.00,1
2026,4533,sdb,0.00,1
2026,4533,wosb,0.00,1
2026,4533,edwosb,0.00,1
2026,4533,woman_owned,0.00,1
2026,4539,all,39986.15,48
2026,4539,small_business,-377.30,33
2026,4539,sdb,-1475.85,9
2026,4539,sdvosb,0.00,6
2026,4539,vosb,37270.72,7
2026,4539,woman_owned,0.00,5
2026,4541,all,0.00,2
2026,4541,small_business,0.00,2
2026,4543,all,2053451.80,166
2026,4543,small_business,475371.32,12
2026,4543,sdb,475152.30,4
2026,4543,wosb,30690.90,3
2026,4543,woman_owned,26317.81,5
2026,4551,all,-28.00,1
2026,4552,all,307584.02,19
2026,4552,small_business,39966.06,2
2026,4552,sdb,-82626.60,1
2026,4552,wosb,129777.55,2
2026,4552,vosb,-82626.60,1
2026,4552,woman_owned,129777.55,2
2026,4561,all,2528383.98,188
2026,4561,small_business,1894884.87,131
2026,4561,sdb,849109.87,62
2026,4561,eight_a,41858.81,11
2026,4561,wosb,53893.87,29
2026,4561,edwosb,-5512.31,2
2026,4561,hubzone,39096.81,2
2026,4561,sdvosb,782380.37,31
2026,4561,vosb,821477.18,33
2026,4561,woman_owned,53893.87,29
2026,4571,all,630779.30,64
2026,4572,all,8108270.23,501
2026,4572,small_business,721249.90,24
2026,4572,sdb,722643.79,20
2026,4572,wosb,43917.85,2
2026,4572,sdvosb,125880.50,1
2026,4572,vosb,125880.50,1
2026,4572,woman_owned,65917.85,4
2026,4581,all,481069.74,51
2026,4581,small_business,119041.53,11
2026,4581,sdb,-6154.41,4
2026,4581,eight_a,0.00,1
2026,4581,wosb,99512.00,8
2026,4581,woman_owned,99512.00,9
2026,4582,all,9650506.20,5
2026,4591,all,783092.75,15
2026,4591,small_business,764343.61,11
2026,4591,sdb,37380.00,3
2026,4592,all,0.00,3
2026,4594,all,5115883.63,116
2026,4594,small_business,-10318.26,7
2026,4594,sdb,283128.29,15
2026,4594,wosb,17093.19,9
2026,4594,sdvosb,250000.00,2
2026,4594,vosb,250000.00,3
2026,4594,woman_owned,17093.19,9
2026,4595,all,179428.65,3
2026,4595,small_business,179428.65,3
2026,4595,sdb,179428.65,3
2026,4595,wosb,179428.65,3
2026,4595,woman_owned,179428.65,3
2026,4599,all,490056.58,66
2026,4599,small_business,466018.31,51
2026,4599,sdb,66357.17,16
2026,4599,wosb,197837.45,16
2026,4599,hubzone,1445.56,3
2026,4599,vosb,3274.60,4
2026,4599,woman_owned,197837.45,16
2026,4811,all,19366260.83,296
2026,4811,small_business,1203617.67,54
2026,4811,sdb,511971.00,16
2026,4811,wosb,133739.23,3
2026,4811,hubzone,34102.97,1
2026,4811,sdvosb,-97.79,1
2026,4811,vosb,130445.71,6
2026,4811,woman_owned,133739.23,3
2026,4812,all,4846104157.04,6661
2026,4812,small_business,2136983222.19,5526
2026,4812,sdb,216349792.62,1454
2026,4812,eight_a,22028089.12,248
2026,4812,wosb,610271098.76,880
2026,4812,edwosb,431443.92,57
2026,4812,hubzone,979751.19,88
2026,4812,sdvosb,38187108.72,432
2026,4812,vosb,117883949.38,941
2026,4812,woman_owned,671785448.47,912
2026,4821,all,1017268.55,12
2026,4831,all,1787091437.16,2563
2026,4831,small_business,681201855.54,1355
2026,4831,sdb,23875638.57,52
2026,4831,eight_a,82923.08,4
2026,4831,wosb,438885.80,9
2026,4831,sdvosb,3349694.19,9
2026,4831,vosb,13531004.11,25
2026,4831,woman_owned,438885.80,10
2026,4832,all,25428729.91,83
2026,4832,small_business,12948796.11,72
2026,4832,sdb,1747.14,11
2026,4832,eight_a,-197425.36,1
2026,4832,sdvosb,50682.50,1
2026,4832,vosb,197807.50,31
2026,4841,all,24871427.03,378
2026,4841,small_business,7459833.58,106
2026,4841,sdb,2854020.42,46
2026,4841,eight_a,450267.96,2
2026,4841,wosb,338868.76,12
2026,4841,hubzone,202790.05,2
2026,4841,sdvosb,2592805.19,17
2026,4841,vosb,2638427.34,22
2026,4841,woman_owned,1116453.59,20
2026,4842,all,98250018.86,1337
2026,4842,small_business,52094816.85,855
2026,4842,sdb,15980696.28,383
2026,4842,eight_a,11665694.76,182
2026,4842,wosb,8349682.25,140
2026,4842,edwosb,2398697.03,49
2026,4842,hubzone,2127922.61,61
2026,4842,sdvosb,8364124.63,126
2026,4842,vosb,15722521.81,219
2026,4842,woman_owned,15053505.76,235
2026,4851,all,53905928.01,437
2026,4851,small_business,24077855.93,91
2026,4851,sdb,11695461.88,48
2026,4851,eight_a,3652036.83,7
2026,4851,wosb,4616151.97,19
2026,4851,edwosb,4546158.86,13
2026,4851,hubzone,216886.00,2
2026,4851,sdvosb,13180496.97,27
